,UniqueSurveyID,Date,Time,Latitude,Longitude,State,Habitat,Entomofauna,OtherInvertebrate,Vertebrate
7598,27509,12-06-2015,03:03:01,28.7726,93.5892,Arunachal Pradesh,Terrestrial_Horticulture,No,No,Yes
7599,89880,20-11-2016,15:08:11,24.6907,70.2032,Gujarat,Terrestrial_Shurb,Yes,Yes,Yes
7600,19127,29-07-2015,17:48:21,11.147,75.6388,Kerala,Terrestrial_Shurb,No,No,Yes
7601,77668,11-03-2018,19:59:25,26.2298,90.4603,Assam,Terrestrial_Human_Habitation,No,Yes,No
7602,19285,12-02-2019,14:57:59,13.9814,80.7553,Puducherry,Aquatic_Estuarine,Yes,Yes,No
7603,75863,14-09-2019,06:08:24,18.0555,77.548,Telangana,Terrestrial_Agriculture,No,Yes,No
7604,85448,12-06-2015,00:43:40,15.5211,74.0088,Goa,Terrestrial_Horticulture,No,Yes,Yes
7605,88906,26-01-2018,19:52:34,22.3354,83.7624,Jharkhand,Terrestrial_Grassland,Yes,Yes,No
7606,47527,08-04-2018,03:19:21,24.0437,86.5692,West Bengal,Terrestrial_Shurb,Yes,No,No
7607,95389,10-07-2019,10:32:20,20.951,71.711,Daman and Diu,Aquatic_Freshwater,No,Yes,No
7608,21082,30-11-2019,10:43:22,11.7183,78.4548,Tamil Nadu,Terrestrial_Forest_PA,No,Yes,No
7609,74288,02-06-2019,22:31:47,26.4856,95.0712,Nagaland,Terrestrial_Agriculture,No,Yes,Yes
7610,59698,21-06-2016,09:09:14,20.9699,71.365,Daman and Diu,Aquatic_Marine,Yes,No,Yes
7611,74121,03-10-2017,03:22:48,21.8734,71.0619,Gujarat,Terrestrial_Forest_Outside_PA,No,No,No
7612,31837,30-05-2015,10:42:50,27.9534,88.1658,Sikkim,Terrestrial_Shurb,Yes,Yes,No
7613,94841,02-08-2018,03:57:32,19.2106,82.6278,Orissa,Terrestrial_Forest_Outside_PA,No,No,Yes
7614,80554,08-11-2015,11:26:02,22.6734,68.2569,Gujarat,Aquatic_Estuarine,Yes,No,Yes
7615,92513,11-01-2015,08:21:08,28.9349,93.1624,Arunachal Pradesh,Terrestrial_Shurb,Yes,No,No
7616,67099,13-04-2015,01:26:14,20.2718,73.1112,Dadra and Nagar Haveli,Terrestrial_Forest_Outside_PA,Yes,No,No
7617,22016,02-06-2019,13:15:17,31.2443,74.9902,Punjab,Terrestrial_Human_Habitation,No,Yes,No
7618,57828,27-09-2015,19:40:19,24.7785,82.1317,Madhya Pradesh,Terrestrial_Human_Habitation,No,Yes,Yes
7619,591,09-10-2018,14:15:03,25.1441,90.0321,Meghalaya,Aquatic_Freshwater,No,No,No
7620,35932,13-07-2018,00:57:27,10.7411,73.2279,Lakshadweep,Terrestrial_Shurb,No,Yes,No
7621,75824,05-05-2018,22:24:34,9.6533,73.0394,Lakshadweep,Terrestrial_Forest_Outside_PA,Yes,No,No
7622,77939,01-10-2018,18:39:52,30.1022,78.0968,Uttar Pradesh,Terrestrial_Forest_Outside_PA,Yes,No,No
7623,58736,07-07-2015,10:40:27,14.4758,75.365,Puducherry,Terrestrial_Human_Habitation,Yes,Yes,Yes
7624,86856,18-04-2018,11:51:47,26.6351,87.6496,West Bengal,Terrestrial_Forest_PA,No,Yes,Yes
7625,17038,13-05-2016,03:05:15,30.3958,75.7248,Punjab,Terrestrial_Human_Habitation,Yes,Yes,Yes
7626,76996,29-06-2018,05:05:10,19.7704,83.4282,Chhattisgarh,Terrestrial_Grassland,No,No,Yes
7627,11858,14-12-2016,15:07:34,19.9524,74.5358,Maharashtra,Terrestrial_Human_Habitation,No,Yes,Yes
7628,31302,08-02-2017,12:07:40,30.7782,80.9103,Uttaranchal,Terrestrial_Forest_PA,Yes,Yes,Yes
7629,62296,23-01-2019,06:19:05,21.1403,79.3811,Maharashtra,Terrestrial_Human_Habitation,No,Yes,Yes
7630,69730,19-08-2016,04:23:57,32.4734,76.7111,Himachal Pradesh,Terrestrial_Shurb,No,Yes,Yes
7631,67432,04-09-2016,23:34:12,30.6422,76.7449,Himachal Pradesh,Aquatic_Estuarine,No,Yes,Yes
7632,6351,01-11-2016,09:47:52,15.2531,74.3414,Goa,Aquatic_Marine,Yes,Yes,Yes
7633,5017,30-01-2018,14:03:43,20.4896,79.7484,Maharashtra,Aquatic_Freshwater,Yes,No,No
7634,60613,28-11-2017,14:21:25,20.2779,72.9367,Dadra and Nagar Haveli,Terrestrial_Grassland,No,No,Yes
7635,13534,05-11-2019,23:44:03,31.2909,76.1992,Punjab,Aquatic_Marine,Yes,No,Yes
7636,23684,12-07-2015,00:40:40,28.5576,79.5528,Uttar Pradesh,Terrestrial_Forest_PA,No,Yes,No
7637,21570,23-08-2018,10:34:41,30.3886,78.1892,Uttaranchal,Aquatic_Estuarine,Yes,Yes,No
7638,14003,27-03-2018,06:43:37,26.646,85.7776,Bihar,Aquatic_Freshwater,No,No,No
7639,25463,03-07-2015,06:44:48,23.5368,82.1689,Chhattisgarh,Aquatic_Marine,Yes,Yes,No
7640,69245,05-06-2015,18:38:52,15.6637,74.1472,Karnataka,Aquatic_Marine,Yes,No,Yes
7641,5786,17-11-2016,15:03:27,14.1364,84.4715,Andhra Pradesh,Terrestrial_Agriculture,Yes,No,No
7642,99769,16-12-2019,11:25:54,34.4238,73.8328,Jammu and Kashmir,Terrestrial_Forest_PA,Yes,Yes,Yes
7643,87512,07-10-2019,15:36:42,11.6682,81.1285,Puducherry,Terrestrial_Grassland,Yes,No,Yes
7644,2894,14-05-2016,15:18:30,16.478,77.0152,Andhra Pradesh,Terrestrial_Grassland,No,Yes,No
7645,46115,29-10-2017,06:14:45,28.0858,88.1119,Sikkim,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
7646,94639,04-05-2017,07:38:41,18.2583,77.2177,Maharashtra,Terrestrial_Forest_PA,Yes,No,No
7647,26952,07-04-2016,14:47:17,27.8592,82.7499,Uttar Pradesh,Terrestrial_Horticulture,Yes,Yes,Yes
7648,47151,09-10-2018,20:05:37,29.1042,77.1776,Haryana,Terrestrial_Forest_PA,Yes,Yes,No
7649,9864,22-03-2017,08:28:47,12.734,75.9168,Kerala,Aquatic_Marine,No,No,No
7650,14016,14-07-2016,04:12:17,11.3968,77.2682,Kerala,Terrestrial_Agriculture,No,Yes,No
7651,84862,10-09-2015,12:42:44,24.4615,92.3766,Mizoram,Terrestrial_Shurb,No,No,Yes
7652,36339,14-02-2018,13:22:14,17.3769,80.5245,Telangana,Aquatic_Marine,Yes,Yes,No
7653,81386,22-11-2015,14:53:12,30.9066,77.8691,Uttaranchal,Aquatic_Freshwater,Yes,Yes,Yes
7654,49778,23-01-2016,20:55:32,25.1814,90.2694,Meghalaya,Terrestrial_Agriculture,No,No,No
7655,17612,26-06-2015,13:35:52,11.3888,72.5256,Lakshadweep,Terrestrial_Shurb,Yes,No,Yes
7656,40613,27-06-2019,07:18:53,25.7262,94.2169,Nagaland,Terrestrial_Shurb,Yes,Yes,Yes
7657,25125,05-07-2015,20:41:11,19.5708,78.0975,Maharashtra,Terrestrial_Agriculture,Yes,Yes,No
7658,38705,28-11-2015,00:47:27,27.1596,88.9007,Sikkim,Terrestrial_Agriculture,No,Yes,Yes
7659,13390,09-08-2017,22:11:43,20.1759,73.1946,Dadra and Nagar Haveli,Aquatic_Estuarine,No,Yes,Yes
7660,52199,03-09-2019,00:22:11,30.7,76.754,Chandigarh,Terrestrial_Agriculture,Yes,Yes,Yes
7661,52040,09-06-2018,06:54:22,15.6706,74.3365,Goa,Aquatic_Estuarine,Yes,No,Yes
7662,70723,16-11-2015,05:27:42,14.1831,79.5223,Andhra Pradesh,Terrestrial_Forest_Outside_PA,No,No,Yes
7663,52052,01-01-2020,05:52:48,12.9856,75.7068,Karnataka,Terrestrial_Agriculture,Yes,Yes,Yes
7664,97123,11-07-2015,21:29:44,25.5061,95.8592,Assam,Terrestrial_Forest_PA,Yes,Yes,Yes
7665,5156,10-01-2016,19:01:03,13.2792,81.1205,Puducherry,Terrestrial_Shurb,Yes,Yes,Yes
7666,98929,05-10-2016,09:53:23,25.3585,93.3663,Nagaland,Terrestrial_Human_Habitation,No,Yes,Yes
7667,45139,28-04-2016,00:26:09,24.2587,90.666,Assam,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
7668,69362,02-05-2017,10:59:40,12.6954,84.731,Andhra Pradesh,Terrestrial_Forest_PA,No,No,Yes
7669,70493,01-02-2015,09:04:15,25.6763,90.2672,Assam,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
7670,20607,25-07-2015,21:08:49,23.0615,83.9912,Chhattisgarh,Terrestrial_Forest_PA,No,Yes,Yes
7671,38645,15-09-2018,19:02:35,11.4422,75.7658,Kerala,Terrestrial_Human_Habitation,No,Yes,Yes
7672,61583,01-02-2017,23:07:44,24.4107,86.8728,Bihar,Terrestrial_Forest_PA,Yes,Yes,Yes
7673,2430,13-01-2015,17:54:58,22.9159,92.8948,Mizoram,Terrestrial_Human_Habitation,No,Yes,No
7674,98521,24-05-2017,00:28:36,30.8951,80.7395,Uttaranchal,Terrestrial_Shurb,Yes,Yes,Yes
7675,21135,10-01-2016,22:30:50,25.4884,94.1782,Assam,Terrestrial_Horticulture,No,Yes,No
7676,87759,12-10-2019,01:52:01,19.292,81.8407,Orissa,Aquatic_Freshwater,No,Yes,Yes
7677,99956,11-06-2019,10:10:33,32.9886,73.9775,Jammu and Kashmir,Terrestrial_Agriculture,Yes,Yes,Yes
7678,49077,30-07-2017,09:22:07,28.5141,77.1244,Delhi,Terrestrial_Forest_PA,Yes,Yes,No
7679,32817,22-03-2016,07:50:25,25.837,75.3741,Rajasthan,Terrestrial_Forest_Outside_PA,No,Yes,No
7680,87798,07-05-2017,01:21:21,27.4994,71.253,Rajasthan,Aquatic_Estuarine,No,No,Yes
7681,84364,05-12-2019,23:43:54,15.1613,74.3147,Goa,Aquatic_Estuarine,Yes,Yes,No
7682,22419,27-02-2019,03:46:24,24.4265,78.8438,Uttar Pradesh,Aquatic_Freshwater,Yes,Yes,No
7683,59890,18-11-2016,19:19:44,27.499,84.4502,Uttar Pradesh,Aquatic_Marine,No,No,Yes
7684,70255,31-03-2015,17:44:38,9.3418,77.6654,Tamil Nadu,Aquatic_Estuarine,Yes,Yes,Yes
7685,30687,14-03-2018,17:47:43,29.866,75.4311,Rajasthan,Terrestrial_Horticulture,No,No,Yes
7686,35088,09-01-2019,11:32:17,25.2075,90.1764,Meghalaya,Aquatic_Estuarine,Yes,Yes,Yes
7687,24426,01-06-2015,15:06:32,33.3833,78.6054,Jammu and Kashmir,Terrestrial_Horticulture,Yes,Yes,No
7688,53696,23-08-2016,20:34:43,31.0341,80.3461,Uttaranchal,Terrestrial_Forest_Outside_PA,No,No,No
7689,74786,28-10-2018,02:14:22,14.3469,81.8488,Andhra Pradesh,Terrestrial_Shurb,Yes,No,Yes
7690,13457,09-02-2017,07:10:52,11.8305,75.2639,Puducherry,Aquatic_Marine,No,No,Yes
7691,95556,11-10-2015,02:45:22,23.8971,92.3098,Mizoram,Terrestrial_Forest_PA,No,No,No
7692,20997,31-01-2020,05:18:41,29.2812,81.9563,Uttar Pradesh,Terrestrial_Forest_PA,No,No,Yes
7693,70776,12-04-2019,16:50:04,13.9807,80.1804,Andhra Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,Yes
7694,11918,18-04-2016,21:26:15,16.1256,80.9372,Telangana,Terrestrial_Horticulture,No,No,Yes
7695,32923,12-09-2015,15:18:04,23.3365,85.9351,West Bengal,Terrestrial_Grassland,Yes,No,Yes
7696,62733,29-08-2016,16:01:56,26.268,73.0054,Rajasthan,Aquatic_Estuarine,Yes,Yes,Yes
7697,12000,06-05-2018,05:21:05,12.454,93.1329,Andaman and Nicobar,Terrestrial_Grassland,Yes,No,No
7698,38640,01-03-2017,02:48:57,25.5904,94.0474,Nagaland,Aquatic_Estuarine,Yes,No,Yes
7699,25354,22-08-2017,04:14:54,23.7001,81.462,Chhattisgarh,Terrestrial_Agriculture,Yes,No,Yes
7700,61988,27-04-2016,08:22:48,20.7571,86.5679,Orissa,Aquatic_Marine,No,Yes,No
7701,53233,26-07-2016,14:32:24,29.2323,74.7923,Haryana,Aquatic_Freshwater,No,No,Yes
7702,26796,17-01-2016,18:51:58,14.9202,74.0197,Goa,Aquatic_Estuarine,Yes,Yes,No
7703,87777,27-11-2016,03:29:24,25.419,77.384,Uttar Pradesh,Terrestrial_Agriculture,No,Yes,Yes
7704,57349,23-04-2016,06:08:05,24.4121,84.1214,Jharkhand,Terrestrial_Shurb,No,No,Yes
7705,63143,13-10-2018,17:12:29,10.173,93.6517,Andaman and Nicobar,Terrestrial_Shurb,Yes,No,Yes
7706,66393,10-07-2016,09:22:51,23.217,83.946,Chhattisgarh,Terrestrial_Horticulture,No,Yes,Yes
7707,32663,27-05-2017,07:20:19,28.5681,92.4181,Arunachal Pradesh,Terrestrial_Shurb,No,No,Yes
7708,1734,07-09-2019,22:31:12,29.9312,70.8737,Rajasthan,Terrestrial_Agriculture,Yes,No,No
7709,69471,14-08-2015,18:12:47,15.3207,74.0666,Goa,Terrestrial_Shurb,Yes,Yes,No
7710,53609,18-03-2019,10:00:55,30.7452,76.829,Chandigarh,Terrestrial_Human_Habitation,No,Yes,Yes
7711,73167,12-10-2015,23:21:21,29.6984,74.7022,Haryana,Terrestrial_Horticulture,Yes,Yes,Yes
7712,97709,29-01-2015,22:36:32,21.1498,83.024,Chhattisgarh,Terrestrial_Forest_PA,Yes,No,No
7713,2748,15-11-2019,21:36:45,24.7394,77.9677,Uttar Pradesh,Terrestrial_Forest_Outside_PA,No,No,Yes
7714,20658,16-04-2018,12:46:07,17.0932,72.7552,Maharashtra,Terrestrial_Forest_PA,Yes,Yes,Yes
7715,68021,08-04-2017,19:23:12,25.8497,90.9418,Meghalaya,Terrestrial_Human_Habitation,No,Yes,Yes
7716,98323,26-04-2015,00:50:46,30.8812,76.0579,Punjab,Aquatic_Marine,Yes,Yes,Yes
7717,29475,07-02-2017,01:02:06,29.6012,75.6756,Haryana,Terrestrial_Shurb,No,Yes,Yes
7718,11410,19-04-2019,15:50:39,25.5245,94.8729,Nagaland,Terrestrial_Human_Habitation,No,No,Yes
7719,12819,15-02-2017,23:35:21,17.9444,79.9295,Telangana,Aquatic_Estuarine,No,No,Yes
7720,28458,08-06-2015,05:20:46,15.4394,74.0713,Goa,Aquatic_Estuarine,Yes,Yes,No
7721,33664,16-04-2018,16:33:26,24.8351,94.2276,Manipur,Terrestrial_Agriculture,No,Yes,No
7722,49511,09-12-2019,09:04:17,32.5202,78.6538,Himachal Pradesh,Terrestrial_Human_Habitation,No,No,Yes
7723,69698,09-03-2019,14:57:58,21.738,84.1701,Orissa,Terrestrial_Grassland,Yes,No,No
7724,33061,04-01-2020,23:41:18,20.1458,72.9655,Dadra and Nagar Haveli,Terrestrial_Agriculture,Yes,Yes,Yes
7725,83366,05-02-2016,21:18:25,29.2001,93.4558,Arunachal Pradesh,Terrestrial_Shurb,Yes,Yes,Yes
7726,74744,09-07-2016,02:04:10,11.2806,72.3628,Lakshadweep,Aquatic_Marine,Yes,Yes,No
7727,96398,20-07-2015,11:53:56,30.7225,76.8298,Chandigarh,Aquatic_Freshwater,No,Yes,No
7728,65280,17-07-2016,19:01:12,24.7128,87.8446,Bihar,Terrestrial_Human_Habitation,Yes,No,Yes
7729,95083,22-02-2017,23:09:48,26.8572,84.6373,Bihar,Terrestrial_Agriculture,No,Yes,No
7730,49588,01-01-2019,07:45:52,19.4089,87.0365,Orissa,Terrestrial_Grassland,Yes,No,No
7731,81562,25-10-2016,09:01:32,14.0147,75.876,Puducherry,Aquatic_Marine,Yes,No,Yes
7732,91960,31-08-2019,20:44:06,27.3913,93.7754,Arunachal Pradesh,Terrestrial_Grassland,Yes,Yes,Yes
7733,50165,07-01-2018,18:57:46,14.5115,81.5084,Puducherry,Terrestrial_Agriculture,No,No,No
7734,92933,11-07-2019,18:02:08,33.8774,75.6577,Jammu and Kashmir,Terrestrial_Shurb,No,Yes,Yes
7735,15681,17-02-2017,15:10:02,30.7963,76.8327,Chandigarh,Terrestrial_Forest_PA,No,Yes,No
7736,80700,17-04-2016,17:54:52,25.3823,91.9343,Meghalaya,Aquatic_Marine,No,No,No
7737,98433,15-06-2017,02:51:56,18.1901,85.5519,Orissa,Terrestrial_Human_Habitation,No,No,Yes
7738,18219,15-11-2016,18:11:36,30.6783,76.7495,Chandigarh,Aquatic_Estuarine,No,No,No
7739,59382,27-07-2019,08:57:03,8.7109,72.6435,Lakshadweep,Terrestrial_Shurb,No,Yes,No
7740,21218,29-10-2017,03:03:32,25.3625,94.7782,Nagaland,Aquatic_Marine,Yes,No,No
7741,799,15-10-2019,16:10:01,8.1985,79.9784,Tamil Nadu,Terrestrial_Grassland,No,No,No
7742,15684,30-04-2016,20:03:34,8.8056,72.593,Lakshadweep,Terrestrial_Grassland,Yes,No,No
7743,12309,19-01-2017,11:30:23,16.1765,77.5833,Karnataka,Terrestrial_Human_Habitation,Yes,No,Yes
7744,91664,21-02-2015,17:34:48,25.2889,91.5801,Meghalaya,Terrestrial_Agriculture,No,Yes,Yes
7745,2207,18-04-2018,12:39:19,9.5336,73.3668,Lakshadweep,Terrestrial_Forest_Outside_PA,Yes,No,No
7746,51359,06-04-2018,19:29:11,27.9077,93.2597,Arunachal Pradesh,Aquatic_Freshwater,No,Yes,Yes
7747,61809,10-11-2015,07:09:22,14.5163,75.4562,Puducherry,Aquatic_Marine,No,Yes,No
7748,41096,02-03-2015,16:45:20,26.3508,93.9854,Nagaland,Terrestrial_Human_Habitation,Yes,Yes,Yes
7749,39629,16-11-2018,17:42:23,29.5707,79.3427,Uttaranchal,Terrestrial_Forest_Outside_PA,No,No,No
7750,57382,15-05-2016,14:53:54,30.7397,76.8264,Chandigarh,Terrestrial_Forest_Outside_PA,No,Yes,No
7751,10371,14-07-2016,05:37:56,24.2984,88.1132,Bihar,Aquatic_Estuarine,No,Yes,Yes
7752,17692,15-04-2019,06:09:42,23.1619,83.0473,Chhattisgarh,Aquatic_Marine,Yes,No,Yes
7753,60519,03-07-2017,03:33:14,20.1388,73.2273,Dadra and Nagar Haveli,Terrestrial_Forest_PA,Yes,Yes,No
7754,16520,05-12-2015,18:47:13,22.1039,87.1852,Orissa,Terrestrial_Agriculture,No,No,No
7755,40966,25-08-2015,16:03:00,21.5994,85.8468,West Bengal,Aquatic_Marine,Yes,Yes,Yes
7756,77411,09-10-2018,14:00:20,21.7576,78.9698,Madhya Pradesh,Aquatic_Freshwater,No,Yes,Yes
7757,23085,25-09-2019,17:10:34,11.9338,76.9688,Tamil Nadu,Terrestrial_Forest_PA,Yes,No,No
7758,18200,23-02-2019,07:20:11,20.9983,70.2106,Gujarat,Terrestrial_Human_Habitation,Yes,Yes,No
7759,9706,14-03-2015,15:48:30,32.1445,75.9069,Punjab,Aquatic_Marine,No,Yes,Yes
7760,74928,06-05-2017,12:31:03,29.6049,75.6762,Punjab,Terrestrial_Grassland,No,Yes,No
7761,87287,24-03-2015,14:10:17,23.5204,69.3634,Gujarat,Terrestrial_Shurb,Yes,No,No
7762,44923,28-09-2015,22:02:43,20.0962,72.9979,Dadra and Nagar Haveli,Terrestrial_Shurb,Yes,No,No
7763,48077,16-06-2019,12:38:30,15.327,73.9951,Goa,Aquatic_Estuarine,No,No,Yes
7764,77236,15-11-2017,16:07:27,10.7173,94.1585,Andaman and Nicobar,Terrestrial_Shurb,No,Yes,Yes
7765,73819,22-05-2019,21:35:42,27.6793,88.0341,Sikkim,Terrestrial_Human_Habitation,Yes,Yes,Yes
7766,75952,13-10-2016,07:24:23,24.7919,75.9257,Madhya Pradesh,Terrestrial_Agriculture,Yes,No,Yes
7767,21878,17-11-2019,01:59:56,30.463,78.3457,Himachal Pradesh,Terrestrial_Agriculture,No,Yes,No
7768,83178,07-07-2017,07:22:26,22.972,80.296,Chhattisgarh,Aquatic_Estuarine,No,No,Yes
7769,4611,04-03-2015,01:32:55,13.0779,76.6721,Tamil Nadu,Terrestrial_Agriculture,No,No,Yes
7770,73062,06-11-2016,18:30:15,29.827,76.8783,Haryana,Aquatic_Freshwater,Yes,Yes,No
7771,94876,11-05-2019,21:23:45,16.4539,75.1508,Maharashtra,Terrestrial_Forest_Outside_PA,No,Yes,Yes
7772,15920,08-08-2019,03:28:45,24.0682,94.6341,Manipur,Terrestrial_Human_Habitation,Yes,Yes,No
7773,23169,29-07-2019,23:34:26,9.0767,76.4633,Kerala,Terrestrial_Agriculture,No,No,No
7774,42255,20-08-2017,03:27:26,17.8142,86.9245,Orissa,Aquatic_Marine,Yes,No,Yes
7775,78761,01-11-2015,07:16:16,19.1753,84.1412,Orissa,Terrestrial_Grassland,Yes,Yes,No
7776,51,17-10-2017,17:23:33,33.284,79.3789,Jammu and Kashmir,Terrestrial_Forest_PA,Yes,No,Yes
7777,71846,21-11-2019,19:19:05,30.1615,80.2342,Uttaranchal,Terrestrial_Human_Habitation,No,Yes,No
7778,97910,01-01-2017,13:21:09,16.603,78.6832,Puducherry,Terrestrial_Human_Habitation,Yes,Yes,Yes
7779,12350,24-06-2017,11:49:53,25.4284,90.7579,Meghalaya,Terrestrial_Shurb,Yes,No,No
7780,78380,16-02-2015,20:48:51,29.0479,77.7062,Uttaranchal,Aquatic_Marine,No,Yes,Yes
7781,6503,01-05-2019,04:24:32,25.3528,75.2549,Madhya Pradesh,Aquatic_Estuarine,Yes,No,Yes
7782,25602,05-05-2019,18:44:56,26.5382,84.2466,Bihar,Terrestrial_Grassland,No,Yes,No
7783,50851,11-12-2016,23:56:27,25.1585,94.4555,Manipur,Aquatic_Marine,Yes,Yes,No
7784,99002,16-02-2020,10:52:43,16.5476,79.133,Telangana,Terrestrial_Agriculture,No,Yes,No
7785,71029,30-04-2019,09:30:54,20.1577,73.1427,Dadra and Nagar Haveli,Terrestrial_Human_Habitation,Yes,Yes,No
7786,37190,22-02-2015,13:53:26,13.0901,77.0633,Tamil Nadu,Aquatic_Freshwater,No,Yes,No
7787,57706,24-12-2018,20:08:23,26.1442,93.413,Nagaland,Terrestrial_Human_Habitation,No,No,Yes
7788,67329,14-09-2019,00:45:04,18.5529,77.4017,Telangana,Aquatic_Marine,Yes,Yes,Yes
7789,89290,12-06-2016,05:18:25,26.5688,89.9347,Assam,Aquatic_Marine,No,Yes,No
7790,42461,07-04-2018,09:11:47,20.3211,73.1066,Dadra and Nagar Haveli,Aquatic_Freshwater,No,Yes,No
7791,82778,03-02-2017,12:27:08,17.9864,85.7968,Orissa,Aquatic_Marine,No,No,Yes
7792,45382,09-09-2019,02:26:44,15.1801,74.0962,Goa,Aquatic_Freshwater,Yes,Yes,Yes
7793,18395,08-01-2019,21:48:37,30.7451,76.7135,Chandigarh,Terrestrial_Forest_PA,Yes,Yes,No
7794,28283,08-06-2016,10:11:50,25.8262,89.8943,Meghalaya,Terrestrial_Human_Habitation,No,Yes,No
7795,60784,18-03-2019,09:17:16,27.291,91.707,Assam,Terrestrial_Shurb,Yes,Yes,No
7796,98132,07-04-2018,00:34:14,15.9339,74.6366,Karnataka,Terrestrial_Human_Habitation,No,No,No
7797,59719,05-02-2019,19:40:23,17.9057,75.3124,Maharashtra,Aquatic_Estuarine,No,No,No
7798,6399,23-04-2018,17:16:51,15.8586,76.3524,Karnataka,Aquatic_Freshwater,No,Yes,No
7799,28394,07-10-2019,13:13:02,31.6694,78.6541,Himachal Pradesh,Terrestrial_Grassland,No,Yes,No
7800,51842,26-07-2019,07:30:35,19.8421,78.4049,Telangana,Terrestrial_Grassland,Yes,No,Yes
7801,64535,24-08-2018,18:25:43,17.5402,81.0096,Andhra Pradesh,Terrestrial_Shurb,No,No,No
7802,80459,22-02-2018,15:27:08,29.5913,75.5069,Punjab,Terrestrial_Horticulture,Yes,Yes,Yes
7803,5687,25-05-2017,03:56:25,21.9949,93.3887,Mizoram,Terrestrial_Human_Habitation,No,Yes,No
7804,75291,30-08-2018,10:38:19,10.3724,93.1862,Andaman and Nicobar,Terrestrial_Horticulture,Yes,Yes,No
7805,27907,26-12-2018,07:06:27,11.3834,75.7327,Kerala,Aquatic_Freshwater,No,Yes,Yes
7806,22814,18-10-2019,08:58:59,14.9474,80.3191,Andhra Pradesh,Terrestrial_Horticulture,Yes,No,Yes
7807,14581,21-04-2018,00:04:55,12.5827,75.4792,Kerala,Aquatic_Estuarine,No,No,Yes
7808,62803,02-03-2019,09:33:27,18.8101,79.9544,Andhra Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,Yes
7809,50881,29-09-2019,21:28:20,24.2631,86.3166,Jharkhand,Terrestrial_Human_Habitation,Yes,No,Yes
7810,80212,26-12-2015,04:19:00,25.8284,95.101,Nagaland,Aquatic_Freshwater,Yes,Yes,No
7811,9252,16-01-2017,14:00:33,24.3825,77.8546,Madhya Pradesh,Terrestrial_Agriculture,Yes,Yes,Yes
7812,61226,22-11-2017,10:31:19,22.0115,87.1737,Orissa,Terrestrial_Agriculture,Yes,No,No
7813,73129,28-01-2015,08:18:21,24.2547,74.8833,Rajasthan,Terrestrial_Grassland,Yes,No,Yes
7814,20433,21-01-2020,10:23:31,12.4183,80.0976,Puducherry,Terrestrial_Human_Habitation,Yes,No,No
7815,8291,09-12-2019,00:36:01,30.8088,78.4208,Uttaranchal,Aquatic_Marine,Yes,Yes,Yes
7816,67541,06-12-2015,00:58:07,24.6145,87.5866,West Bengal,Terrestrial_Human_Habitation,Yes,Yes,Yes
7817,53799,31-08-2018,03:32:17,20.1013,73.2267,Dadra and Nagar Haveli,Terrestrial_Forest_Outside_PA,Yes,No,Yes
7818,54009,30-05-2016,11:44:19,20.884,82.1528,Chhattisgarh,Aquatic_Freshwater,No,No,Yes
7819,11834,31-07-2015,11:19:45,25.3491,91.6553,Meghalaya,Aquatic_Estuarine,Yes,Yes,Yes
7820,44033,30-10-2017,09:22:40,22.3085,92.9786,Mizoram,Terrestrial_Forest_Outside_PA,No,Yes,Yes
7821,46135,14-02-2018,04:36:36,9.7714,77.0533,Kerala,Terrestrial_Forest_PA,Yes,No,No
7822,93877,29-01-2018,09:58:43,12.1724,94.0919,Andaman and Nicobar,Terrestrial_Agriculture,No,Yes,No
7823,97363,13-01-2018,02:40:18,8.829,77.9771,Tamil Nadu,Terrestrial_Agriculture,No,Yes,No
7824,99218,08-11-2018,20:44:15,26.7102,91.9874,Arunachal Pradesh,Aquatic_Marine,Yes,No,No
7825,89955,15-04-2017,21:49:28,24.3706,87.7944,Jharkhand,Terrestrial_Shurb,No,Yes,No
7826,1270,12-06-2016,11:05:52,10.0169,92.347,Andaman and Nicobar,Aquatic_Marine,No,No,Yes
7827,59908,05-11-2015,15:02:13,28.6525,76.9933,Delhi,Aquatic_Marine,No,Yes,No
7828,72728,15-05-2018,18:46:34,27.4398,88.801,Sikkim,Aquatic_Estuarine,Yes,No,No
7829,6614,07-06-2019,09:36:06,26.6388,92.4401,Assam,Terrestrial_Forest_Outside_PA,No,No,Yes
7830,61741,26-04-2018,12:27:30,23.6914,87.6751,Jharkhand,Terrestrial_Horticulture,Yes,No,No
7831,27706,19-08-2015,01:39:50,10.3066,72.4522,Lakshadweep,Terrestrial_Horticulture,No,Yes,No
7832,50487,30-04-2015,06:31:31,29.1668,80.7168,Uttaranchal,Terrestrial_Human_Habitation,Yes,Yes,No
7833,59630,05-06-2016,23:41:30,25.2917,85.3061,Jharkhand,Terrestrial_Shurb,No,Yes,Yes
7834,11725,19-06-2017,13:00:16,16.6881,77.7423,Karnataka,Aquatic_Freshwater,No,Yes,Yes
7835,89000,29-07-2018,08:00:07,12.7849,76.3322,Tamil Nadu,Terrestrial_Shurb,No,Yes,Yes
